ITERATION,TNE ( Total Network Error ),TNS ( Total Network Success ),MNE ( Mobile Network Error ),MNS ( Mobile Network Success ),Time Elapsed (s)
1870,0.337692,0.381818,0.331748,0.373333,1.122070
1871,0.337695,0.381614,0.331748,0.373333,1.122619
1872,0.337697,0.381410,0.331748,0.373333,1.123101
1873,0.337697,0.381207,0.331748,0.373333,1.123625
1874,0.337695,0.381003,0.331748,0.373333,1.124390
1875,0.337691,0.380800,0.331748,0.373333,1.125227
1876,0.337686,0.380597,0.331748,0.373333,1.125718
1877,0.337679,0.380394,0.331748,0.373333,1.126188
1878,0.337670,0.380192,0.331747,0.373333,1.126655
1879,0.337660,0.379989,0.331747,0.373333,1.127412
1880,0.337648,0.379787,0.331747,0.373333,1.128261
1881,0.337634,0.379585,0.331747,0.373333,1.128782
1882,0.337618,0.379915,0.331747,0.373333,1.129276
1883,0.337601,0.380244,0.331747,0.373333,1.129814
1884,0.337582,0.380573,0.331747,0.373333,1.130338
1885,0.337562,0.380902,0.331747,0.373333,1.130835
1886,0.337540,0.381230,0.331747,0.373333,1.131520
1887,0.337516,0.381558,0.331747,0.373333,1.132020
1888,0.337491,0.381886,0.331747,0.373333,1.132528
1889,0.337464,0.382213,0.331747,0.373333,1.133016
1890,0.337436,0.382540,0.331747,0.373333,1.133504
1891,0.337406,0.382866,0.331747,0.373333,1.134093
1892,0.337375,0.383192,0.331747,0.373333,1.134829
1893,0.337342,0.383518,0.331747,0.373333,1.135512
1894,0.337308,0.383844,0.331747,0.373333,1.136340
1895,0.337272,0.384169,0.331747,0.373333,1.136849
1896,0.337234,0.384494,0.331747,0.373333,1.137808
1897,0.337196,0.384818,0.331747,0.373333,1.138392
1898,0.337155,0.385142,0.331747,0.373333,1.138932
1899,0.337114,0.385466,0.331747,0.373333,1.139433
1900,0.337071,0.385789,0.331747,0.373333,1.139929
1901,0.337111,0.385587,0.331747,0.373333,1.140352
1902,0.337149,0.385384,0.331747,0.373333,1.140764
1903,0.337185,0.385181,0.331747,0.373333,1.141210
1904,0.337219,0.384979,0.331747,0.373333,1.141622
1905,0.337252,0.384777,0.331747,0.373333,1.142019
1906,0.337282,0.384575,0.331747,0.373333,1.142423
1907,0.337311,0.384373,0.331747,0.373333,1.142827
1908,0.337338,0.384172,0.331747,0.373333,1.143542
1909,0.337363,0.383971,0.331747,0.373333,1.143967
1910,0.337386,0.383770,0.331747,0.373333,1.144366
1911,0.337407,0.383569,0.331747,0.373333,1.144786
1912,0.337426,0.383368,0.331747,0.373333,1.145180
1913,0.337444,0.383168,0.331747,0.373333,1.145572
1914,0.337460,0.382968,0.331747,0.373333,1.146831
1915,0.337474,0.382768,0.331747,0.373333,1.147750
1916,0.337486,0.382568,0.331747,0.373333,1.148182
1917,0.337496,0.382368,0.331747,0.373333,1.148632
1918,0.337505,0.382169,0.331747,0.373333,1.149058
1919,0.337511,0.381970,0.331747,0.373333,1.151655
1920,0.337516,0.381771,0.331747,0.373333,1.153088
1921,0.337520,0.381572,0.331747,0.373333,1.155343
1922,0.337521,0.381374,0.331747,0.373333,1.155792
1923,0.337521,0.381175,0.331747,0.373333,1.156202
1924,0.337519,0.380977,0.331747,0.373333,1.156664
1925,0.337516,0.380779,0.331747,0.373333,1.157064
1926,0.337510,0.380582,0.331747,0.373333,1.157516
1927,0.337503,0.380384,0.331747,0.373333,1.159970
1928,0.337495,0.380187,0.331747,0.373333,1.161910
1929,0.337484,0.379990,0.331747,0.373333,1.162331
1930,0.337472,0.379793,0.331747,0.373333,1.162757
1931,0.337459,0.379596,0.331747,0.373333,1.163247
1932,0.337444,0.379917,0.331747,0.373333,1.163741
1933,0.337427,0.380238,0.331747,0.373333,1.164276
1934,0.337408,0.380558,0.331747,0.373333,1.164751
1935,0.337388,0.380879,0.331747,0.373333,1.165340
1936,0.337367,0.381198,0.331747,0.373333,1.165777
1937,0.337343,0.381518,0.331747,0.373333,1.166364
1938,0.337319,0.381837,0.331747,0.373333,1.166838
1939,0.337293,0.382156,0.331747,0.373333,1.167305
1940,0.337265,0.382474,0.331747,0.373333,1.167721
1941,0.337236,0.382792,0.331747,0.373333,1.168121
1942,0.337205,0.383110,0.331747,0.373333,1.168521
1943,0.337173,0.383428,0.331747,0.373333,1.168923
1944,0.337139,0.383745,0.331747,0.373333,1.169330
1945,0.337104,0.384062,0.331747,0.373333,1.169731
1946,0.337067,0.384378,0.331747,0.373333,1.170162
1947,0.337029,0.384694,0.331747,0.373333,1.170576
1948,0.336990,0.385010,0.331747,0.373333,1.170990
1949,0.336949,0.385326,0.331747,0.373333,1.171504
1950,0.336907,0.385641,0.331747,0.373333,1.172319
1951,0.336947,0.385443,0.331747,0.373333,1.172762
1952,0.336985,0.385246,0.331747,0.373333,1.173205
1953,0.337021,0.385049,0.331747,0.373333,1.173641
1954,0.337055,0.384852,0.331747,0.373333,1.174047
1955,0.337088,0.384655,0.331747,0.373333,1.174467
1956,0.337119,0.384458,0.331747,0.373333,1.175533
1957,0.337148,0.384262,0.331747,0.373333,1.175979
1958,0.337175,0.384065,0.331747,0.373333,1.176417
1959,0.337201,0.383869,0.331747,0.373333,1.177841
1960,0.337224,0.383673,0.331746,0.373333,1.178387
1961,0.337246,0.383478,0.331746,0.373333,1.178818
1962,0.337266,0.383282,0.331746,0.373333,1.179450
1963,0.337285,0.383087,0.331746,0.373333,1.179869
1964,0.337301,0.382892,0.331746,0.373333,1.180580
1965,0.337316,0.382697,0.331746,0.373333,1.182610
1966,0.337329,0.382503,0.331746,0.373333,1.184614
1967,0.337341,0.382308,0.331746,0.373333,1.185062
1968,0.337351,0.382114,0.331746,0.373333,1.185527
1969,0.337359,0.381920,0.331746,0.373333,1.185948
1970,0.337365,0.381726,0.331746,0.373333,1.186411
1971,0.337370,0.381532,0.331746,0.373333,1.186835
1972,0.337373,0.381339,0.331746,0.373333,1.188379
1973,0.337374,0.381145,0.331745,0.373333,1.188823
1974,0.337374,0.380952,0.331745,0.373333,1.189259
1975,0.337372,0.380759,0.331745,0.373333,1.189675
1976,0.337368,0.380567,0.331745,0.373333,1.190088
1977,0.337363,0.380374,0.331745,0.373333,1.190487
1978,0.337356,0.380182,0.331745,0.373333,1.190921
1979,0.337347,0.379990,0.331745,0.373333,1.191572
1980,0.337337,0.379798,0.331745,0.373333,1.191963
1981,0.337326,0.379606,0.331745,0.373333,1.192362
1982,0.337313,0.379415,0.331745,0.373333,1.192766
1983,0.337298,0.379728,0.331745,0.373333,1.193175
1984,0.337281,0.380040,0.331745,0.373333,1.193594
1985,0.337264,0.380353,0.331744,0.373333,1.193996
1986,0.337244,0.380665,0.331744,0.373333,1.194414
1987,0.337223,0.380976,0.331744,0.373333,1.194818
1988,0.337201,0.381288,0.331744,0.373333,1.195625
1989,0.337177,0.381599,0.331744,0.373333,1.196034
1990,0.337152,0.381910,0.331744,0.373333,1.196444
1991,0.337125,0.382220,0.331744,0.373333,1.196858
1992,0.337097,0.382530,0.331744,0.373333,1.197475
1993,0.337068,0.382840,0.331744,0.373333,1.197869
1994,0.337037,0.383149,0.331744,0.373333,1.198490
1995,0.337004,0.383459,0.331743,0.373333,1.198890
1996,0.336971,0.383768,0.331743,0.373333,1.199434
1997,0.336935,0.384076,0.331743,0.373333,1.199846
1998,0.336899,0.384384,0.331743,0.373333,1.200252
1999,0.336861,0.384692,0.331743,0.373333,1.200646
2000,0.336822,0.385000,0.331743,0.373333,1.201210
2001,0.336860,0.384808,0.331743,0.373333,1.201619
2002,0.336896,0.384615,0.331743,0.373333,1.202032
2003,0.336931,0.384423,0.331743,0.373333,1.202443
2004,0.336964,0.384232,0.331743,0.373333,1.202832
2005,0.336995,0.384040,0.331743,0.373333,1.203282
2006,0.337024,0.383848,0.331743,0.373333,1.203706
2007,0.337051,0.383657,0.331743,0.373333,1.204122
2008,0.337077,0.383466,0.331743,0.373333,1.204520
2009,0.337101,0.383275,0.331743,0.373333,1.205019
2010,0.337123,0.383085,0.331743,0.373333,1.205561
2011,0.337143,0.382894,0.331743,0.373333,1.205969
2012,0.337162,0.382704,0.331743,0.373333,1.206367
2013,0.337179,0.382514,0.331743,0.373333,1.206790
2014,0.337194,0.382324,0.331743,0.373333,1.207292
2015,0.337208,0.382134,0.331743,0.373333,1.208480
2016,0.337219,0.381944,0.331743,0.373333,1.209089
2017,0.337230,0.381755,0.331743,0.373333,1.209505
2018,0.337238,0.381566,0.331743,0.373333,1.209927
2019,0.337245,0.381377,0.331743,0.373333,1.210331
2020,0.337250,0.381188,0.331743,0.373333,1.210742
2021,0.337253,0.381000,0.331743,0.373333,1.211233
2022,0.337255,0.380811,0.331743,0.373333,1.211646
2023,0.337255,0.380623,0.331743,0.373333,1.212128
2024,0.337254,0.380435,0.331743,0.373333,1.212535
2025,0.337251,0.380247,0.331743,0.373333,1.212934
2026,0.337246,0.380059,0.331743,0.373333,1.213340
2027,0.337240,0.379872,0.331743,0.373333,1.213733
2028,0.337232,0.379684,0.331743,0.373333,1.214151
2029,0.337222,0.379497,0.331743,0.373333,1.214762
2030,0.337211,0.379310,0.331743,0.373333,1.215332
2031,0.337199,0.379124,0.331743,0.373333,1.215756
2032,0.337185,0.379429,0.331743,0.373333,1.216156
2033,0.337169,0.379734,0.331743,0.373333,1.216722
2034,0.337152,0.380039,0.331743,0.373333,1.217155
2035,0.337133,0.380344,0.331743,0.373333,1.217555
2036,0.337113,0.380648,0.331743,0.373333,1.217950
2037,0.337091,0.380952,0.331743,0.373333,1.218347
2038,0.337068,0.381256,0.331743,0.373333,1.218730
2039,0.337044,0.381560,0.331743,0.373333,1.219239
2040,0.337018,0.381863,0.331743,0.373333,1.219644
2041,0.336990,0.382166,0.331742,0.373333,1.220287
2042,0.336961,0.382468,0.331742,0.373333,1.223237
2043,0.336931,0.382770,0.331742,0.373333,1.224279
2044,0.336899,0.383072,0.331742,0.373333,1.224774
2045,0.336866,0.383374,0.331742,0.373333,1.225180
2046,0.336832,0.383675,0.331742,0.373333,1.225585
2047,0.336796,0.383977,0.331742,0.373333,1.226076
2048,0.336759,0.384277,0.331742,0.373333,1.226497
2049,0.336721,0.384578,0.331742,0.373333,1.226993
2050,0.336681,0.384878,0.331742,0.373333,1.227656
2051,0.336718,0.384690,0.331742,0.373333,1.228068
2052,0.336754,0.384503,0.331742,0.373333,1.228473
2053,0.336787,0.384316,0.331742,0.373333,1.228883
2054,0.336819,0.384129,0.331742,0.373333,1.229268
2055,0.336850,0.383942,0.331742,0.373333,1.229652
2056,0.336878,0.383755,0.331742,0.373333,1.230056
2057,0.336905,0.383568,0.331742,0.373333,1.230450
2058,0.336930,0.383382,0.331742,0.373333,1.230869
2059,0.336953,0.383196,0.331742,0.373333,1.231303
2060,0.336975,0.383010,0.331742,0.373333,1.231926
2061,0.336995,0.382824,0.331742,0.373333,1.232500
2062,0.337013,0.382638,0.331743,0.373333,1.232923
2063,0.337029,0.382453,0.331743,0.373333,1.233449
2064,0.337044,0.382267,0.331743,0.373333,1.233863
2065,0.337057,0.382082,0.331743,0.373333,1.234265
2066,0.337069,0.381897,0.331743,0.373333,1.234684
2067,0.337078,0.381713,0.331743,0.373333,1.235090
2068,0.337087,0.381528,0.331743,0.373333,1.235899
2069,0.337093,0.381344,0.331743,0.373333,1.236340
2070,0.337098,0.381159,0.331743,0.373333,1.236745
2071,0.337101,0.380975,0.331743,0.373333,1.237141
2072,0.337103,0.380792,0.331743,0.373333,1.237540
2073,0.337103,0.380608,0.331743,0.373333,1.237946
2074,0.337101,0.380424,0.331743,0.373333,1.238363
2075,0.337098,0.380241,0.331743,0.373333,1.239914
2076,0.337093,0.380058,0.331743,0.373333,1.240365
2077,0.337087,0.379875,0.331743,0.373333,1.240790
2078,0.337079,0.379692,0.331743,0.373333,1.241214
2079,0.337070,0.379509,0.331743,0.373333,1.241623
2080,0.337059,0.379327,0.331743,0.373333,1.242026
2081,0.337047,0.379145,0.331743,0.373333,1.242431
2082,0.337033,0.379443,0.331743,0.373333,1.242850
2083,0.337017,0.379741,0.331743,0.373333,1.245587
2084,0.337000,0.380038,0.331743,0.373333,1.247369
2085,0.336982,0.380336,0.331743,0.373333,1.248018
2086,0.336962,0.380633,0.331743,0.373333,1.248451
2087,0.336941,0.380930,0.331743,0.373333,1.248951
2088,0.336918,0.381226,0.331743,0.373333,1.249385
2089,0.336894,0.381522,0.331743,0.373333,1.249785
2090,0.336868,0.381818,0.331743,0.373333,1.250227
2091,0.336841,0.382114,0.331743,0.373333,1.250624
2092,0.336813,0.382409,0.331743,0.373333,1.251032
2093,0.336783,0.382704,0.331743,0.373333,1.251656
2094,0.336752,0.382999,0.331743,0.373333,1.252114
2095,0.336720,0.383294,0.331743,0.373333,1.252581
2096,0.336686,0.383588,0.331743,0.373333,1.252988
2097,0.336651,0.383882,0.331743,0.373333,1.253400
2098,0.336615,0.384175,0.331743,0.373333,1.253814
2099,0.336577,0.384469,0.331743,0.373333,1.254213
2100,0.336538,0.384762,0.331743,0.373333,1.254628
2101,0.336575,0.384579,0.331743,0.373333,1.255076
2102,0.336611,0.384396,0.331743,0.373333,1.255827
2103,0.336644,0.384213,0.331743,0.373333,1.256223
2104,0.336677,0.384030,0.331743,0.373333,1.256638
2105,0.336707,0.383848,0.331742,0.373333,1.257029
2106,0.336736,0.383666,0.331742,0.373333,1.257437
2107,0.336763,0.383484,0.331742,0.373333,1.257842
2108,0.336789,0.383302,0.331742,0.373333,1.258234
2109,0.336812,0.383120,0.331742,0.373333,1.258634
2110,0.336835,0.382938,0.331742,0.373333,1.259035
2111,0.336855,0.382757,0.331742,0.373333,1.259730
2112,0.336874,0.382576,0.331742,0.373333,1.260140
2113,0.336891,0.382395,0.331742,0.373333,1.260542
2114,0.336907,0.382214,0.331741,0.373333,1.260949
2115,0.336921,0.382033,0.331741,0.373333,1.261610
2116,0.336933,0.381853,0.331741,0.373333,1.262154
2117,0.336944,0.381672,0.331741,0.373333,1.262929
2118,0.336953,0.381492,0.331741,0.373333,1.263594
2119,0.336961,0.381312,0.331741,0.373333,1.263993
2120,0.336967,0.381132,0.331741,0.373333,1.264402
2121,0.336972,0.380952,0.331741,0.373333,1.264796
2122,0.336975,0.380773,0.331741,0.373333,1.265446
2123,0.336976,0.380593,0.331741,0.373333,1.265872
2124,0.336976,0.380414,0.331741,0.373333,1.266262
2125,0.336974,0.380235,0.331741,0.373333,1.266667
2126,0.336971,0.380056,0.331740,0.373333,1.267075
2127,0.336966,0.379878,0.331740,0.373333,1.267795
2128,0.336960,0.379699,0.331740,0.373333,1.268213
2129,0.336952,0.379521,0.331740,0.373333,1.268898
2130,0.336943,0.379343,0.331740,0.373333,1.270323
2131,0.336933,0.379165,0.331740,0.373333,1.270869
2132,0.336920,0.378987,0.331740,0.373333,1.271320
2133,0.336907,0.379278,0.331740,0.373333,1.271710
2134,0.336892,0.379569,0.331740,0.373333,1.272149
2135,0.336875,0.379859,0.331740,0.373333,1.272588
2136,0.336858,0.380150,0.331739,0.373333,1.272985
2137,0.336838,0.380440,0.331739,0.373333,1.273406
2138,0.336818,0.380730,0.331739,0.373333,1.273819
2139,0.336796,0.381019,0.331739,0.373333,1.274235
2140,0.336773,0.381308,0.331739,0.373333,1.274627
2141,0.336748,0.381597,0.331739,0.373333,1.275039
2142,0.336722,0.381886,0.331739,0.373333,1.275521
2143,0.336695,0.382175,0.331739,0.373333,1.275923
2144,0.336666,0.382463,0.331739,0.373333,1.276340
2145,0.336636,0.382751,0.331739,0.373333,1.276803
2146,0.336605,0.383038,0.331738,0.373333,1.277220
2147,0.336572,0.383326,0.331738,0.373333,1.277623
2148,0.336538,0.383613,0.331738,0.373333,1.278032
2149,0.336503,0.383899,0.331738,0.373333,1.278434
2150,0.336467,0.384186,0.331738,0.373333,1.278815
2151,0.336503,0.384007,0.331738,0.373333,1.279317
2152,0.336537,0.383829,0.331738,0.373333,1.279891
2153,0.336569,0.383651,0.331738,0.373333,1.280297
2154,0.336600,0.383473,0.331738,0.373333,1.280700
2155,0.336629,0.383295,0.331738,0.373333,1.281103
2156,0.336656,0.383117,0.331738,0.373333,1.281501
2157,0.336682,0.382939,0.331738,0.373333,1.282212
2158,0.336706,0.382762,0.331738,0.373333,1.282630
2159,0.336728,0.382585,0.331738,0.373333,1.285011
2160,0.336749,0.382407,0.331738,0.373333,1.286813
2161,0.336768,0.382230,0.331738,0.373333,1.287571
2162,0.336786,0.382054,0.331738,0.373333,1.288006
2163,0.336802,0.381877,0.331738,0.373333,1.288488
2164,0.336816,0.381701,0.331738,0.373333,1.288894
2165,0.336829,0.381524,0.331738,0.373333,1.289315
2166,0.336840,0.381348,0.331738,0.373333,1.289727
2167,0.336849,0.381172,0.331738,0.373333,1.290114
2168,0.336857,0.380996,0.331738,0.373333,1.290597
2169,0.336864,0.380821,0.331738,0.373333,1.291029
2170,0.336869,0.380645,0.331738,0.373333,1.291819
2171,0.336872,0.380470,0.331738,0.373333,1.292225
2172,0.336874,0.380295,0.331738,0.373333,1.292629
2173,0.336874,0.380120,0.331738,0.373333,1.293037
2174,0.336873,0.379945,0.331738,0.373333,1.293442
2175,0.336870,0.379770,0.331738,0.373333,1.293838
2176,0.336866,0.379596,0.331738,0.373333,1.294254
2177,0.336861,0.379421,0.331738,0.373333,1.294664
2178,0.336853,0.379247,0.331738,0.373333,1.295119
2179,0.336845,0.379073,0.331738,0.373333,1.295613
2180,0.336835,0.378899,0.331738,0.373333,1.296103
2181,0.336823,0.378725,0.331738,0.373333,1.296565
2182,0.336810,0.379010,0.331738,0.373333,1.297145
2183,0.336796,0.379295,0.331738,0.373333,1.297770
2184,0.336780,0.379579,0.331738,0.373333,1.298277
2185,0.336763,0.379863,0.331738,0.373333,1.298791
2186,0.336744,0.380146,0.331738,0.373333,1.299436
2187,0.336724,0.380430,0.331738,0.373333,1.299956
2188,0.336703,0.380713,0.331738,0.373333,1.300923
2189,0.336680,0.380996,0.331738,0.373333,1.302366
2190,0.336656,0.381279,0.331738,0.373333,1.302894
2191,0.336631,0.381561,0.331738,0.373333,1.303527
2192,0.336604,0.381843,0.331738,0.373333,1.304010
2193,0.336576,0.382125,0.331738,0.373333,1.304481
2194,0.336546,0.382407,0.331738,0.373333,1.304958
2195,0.336516,0.382688,0.331738,0.373333,1.307255
2196,0.336484,0.382969,0.331738,0.373333,1.309809
2197,0.336451,0.383250,0.331738,0.373333,1.310370
2198,0.336416,0.383530,0.331738,0.373333,1.311384
2199,0.336381,0.383811,0.331738,0.373333,1.311980
2200,0.336344,0.384091,0.331738,0.373333,1.312424
2201,0.336379,0.383916,0.331738,0.373333,1.313486
2202,0.336412,0.383742,0.331738,0.373333,1.314208
2203,0.336444,0.383568,0.331738,0.373333,1.314625
2204,0.336474,0.383394,0.331738,0.373333,1.315031
2205,0.336502,0.383220,0.331738,0.373333,1.315436
2206,0.336529,0.383046,0.331738,0.373333,1.315880
2207,0.336554,0.382873,0.331738,0.373333,1.316280
2208,0.336577,0.382699,0.331738,0.373333,1.316674
2209,0.336599,0.382526,0.331738,0.373333,1.317140
2210,0.336619,0.382353,0.331738,0.373333,1.317552
2211,0.336638,0.382180,0.331738,0.373333,1.317967
2212,0.336655,0.382007,0.331738,0.373333,1.318369
2213,0.336671,0.381835,0.331738,0.373333,1.318776
2214,0.336685,0.381662,0.331738,0.373333,1.319293
2215,0.336697,0.381490,0.331738,0.373333,1.319704
2216,0.336708,0.381318,0.331738,0.373333,1.320169
2217,0.336717,0.381146,0.331738,0.373333,1.320655
2218,0.336725,0.380974,0.331738,0.373333,1.321064
2219,0.336731,0.380802,0.331738,0.373333,1.321501
2220,0.336736,0.380631,0.331738,0.373333,1.321928
2221,0.336739,0.380459,0.331738,0.373333,1.322368
2222,0.336741,0.380288,0.331738,0.373333,1.322784
2223,0.336741,0.380117,0.331738,0.373333,1.323196
2224,0.336740,0.379946,0.331738,0.373333,1.323645
2225,0.336737,0.379775,0.331738,0.373333,1.324060
2226,0.336733,0.379605,0.331738,0.373333,1.324458
2227,0.336727,0.379434,0.331738,0.373333,1.324862
2228,0.336720,0.379264,0.331738,0.373333,1.325258
2229,0.336711,0.379094,0.331738,0.373333,1.325834
2230,0.336701,0.378924,0.331738,0.373333,1.326233
2231,0.336690,0.378754,0.331738,0.373333,1.326637
2232,0.336677,0.379032,0.331738,0.373333,1.327098
2233,0.336663,0.379310,0.331738,0.373333,1.327531
2234,0.336647,0.379588,0.331738,0.373333,1.327942
2235,0.336630,0.379866,0.331738,0.373333,1.328344
2236,0.336612,0.380143,0.331738,0.373333,1.328775
2237,0.336592,0.380420,0.331738,0.373333,1.329180
2238,0.336571,0.380697,0.331738,0.373333,1.329593
2239,0.336549,0.380974,0.331738,0.373333,1.329995
2240,0.336525,0.381250,0.331738,0.373333,1.330599
2241,0.336500,0.381526,0.331738,0.373333,1.330998
2242,0.336474,0.381802,0.331738,0.373333,1.332261
2243,0.336446,0.382078,0.331738,0.373333,1.333298
2244,0.336417,0.382353,0.331738,0.373333,1.333710
2245,0.336387,0.382628,0.331738,0.373333,1.334136
2246,0.336356,0.382903,0.331738,0.373333,1.334540
2247,0.336323,0.383178,0.331738,0.373333,1.335044
2248,0.336289,0.383452,0.331738,0.373333,1.335500
2249,0.336254,0.383726,0.331738,0.373333,1.336134
2250,0.336218,0.384000,0.331738,0.373333,1.336561
2251,0.336253,0.383829,0.331738,0.373333,1.336992
2252,0.336286,0.383659,0.331738,0.373333,1.337405
2253,0.336318,0.383489,0.331738,0.373333,1.337842
2254,0.336348,0.383319,0.331738,0.373333,1.338233
2255,0.336377,0.383149,0.331738,0.373333,1.338637
2256,0.336404,0.382979,0.331738,0.373333,1.339025
2257,0.336429,0.382809,0.331737,0.373333,1.339449
2258,0.336453,0.382640,0.331737,0.373333,1.339907
2259,0.336475,0.382470,0.331737,0.373333,1.340313
2260,0.336496,0.382301,0.331737,0.373333,1.340701
2261,0.336516,0.382132,0.331737,0.373333,1.341118
2262,0.336533,0.381963,0.331737,0.373333,1.341515
2263,0.336550,0.381794,0.331737,0.373333,1.341928
2264,0.336564,0.381625,0.331737,0.373333,1.342325
2265,0.336577,0.381457,0.331737,0.373333,1.342719
2266,0.336589,0.381289,0.331737,0.373333,1.343481
2267,0.336600,0.381120,0.331736,0.373333,1.344051
2268,0.336608,0.380952,0.331736,0.373333,1.344502
2269,0.336616,0.380784,0.331736,0.373333,1.344951
2270,0.336621,0.380617,0.331736,0.373333,1.347186
2271,0.336626,0.380449,0.331736,0.373333,1.348975
2272,0.336629,0.380282,0.331736,0.373333,1.349490
2273,0.336630,0.380114,0.331736,0.373333,1.349911
2274,0.336630,0.379947,0.331736,0.373333,1.350335
2275,0.336629,0.379780,0.331736,0.373333,1.350859
2276,0.336626,0.379613,0.331736,0.373333,1.351496
2277,0.336622,0.379447,0.331736,0.373333,1.352128
2278,0.336616,0.379280,0.331735,0.373333,1.352552
2279,0.336609,0.379114,0.331735,0.373333,1.352952
2280,0.336601,0.378947,0.331735,0.373333,1.353360
2281,0.336591,0.378781,0.331735,0.373333,1.353763
2282,0.336580,0.378615,0.331735,0.373333,1.354170
2283,0.336567,0.378887,0.331735,0.373333,1.354577
2284,0.336553,0.379159,0.331735,0.373333,1.354972
2285,0.336538,0.379431,0.331735,0.373333,1.355667
2286,0.336522,0.379703,0.331735,0.373333,1.356127
2287,0.336504,0.379974,0.331735,0.373333,1.356552
2288,0.336485,0.380245,0.331735,0.373333,1.356966
2289,0.336464,0.380516,0.331734,0.373333,1.357364
2290,0.336443,0.380786,0.331734,0.373333,1.357781
2291,0.336420,0.381056,0.331734,0.373333,1.358193
2292,0.336396,0.381326,0.331734,0.373333,1.358589
2293,0.336370,0.381596,0.331734,0.373333,1.359100
2294,0.336344,0.381866,0.331734,0.373333,1.359982
2295,0.336316,0.382135,0.331734,0.373333,1.360388
2296,0.336287,0.382404,0.331734,0.373333,1.360818
2297,0.336256,0.382673,0.331734,0.373333,1.361208
2298,0.336225,0.382942,0.331734,0.373333,1.361606
2299,0.336192,0.383210,0.331733,0.373333,1.362219
2300,0.336158,0.383478,0.331733,0.373333,1.362668
2301,0.336192,0.383312,0.331733,0.373333,1.364436
2302,0.336224,0.383145,0.331733,0.373333,1.364961
2303,0.336254,0.382979,0.331733,0.373333,1.365467
2304,0.336283,0.382812,0.331733,0.373333,1.365948
2305,0.336310,0.382646,0.331733,0.373333,1.366431
2306,0.336336,0.382480,0.331733,0.373333,1.366889
2307,0.336360,0.382315,0.331733,0.373333,1.367538
2308,0.336383,0.382149,0.331733,0.373333,1.368014
2309,0.336404,0.381984,0.331733,0.373333,1.369007
2310,0.336423,0.381818,0.331733,0.373333,1.373031
2311,0.336441,0.381653,0.331733,0.373333,1.373679
2312,0.336458,0.381488,0.331733,0.373333,1.374183
2313,0.336473,0.381323,0.331733,0.373333,1.374662
2314,0.336486,0.381158,0.331733,0.373333,1.375609
2315,0.336499,0.380994,0.331733,0.373333,1.376104
2316,0.336509,0.380829,0.331733,0.373333,1.376598
2317,0.336518,0.380665,0.331733,0.373333,1.377113
2318,0.336526,0.380500,0.331733,0.373333,1.377596
2319,0.336532,0.380336,0.331733,0.373333,1.378071
2320,0.336537,0.380172,0.331733,0.373333,1.378566
2321,0.336540,0.380009,0.331733,0.373333,1.379643
2322,0.336542,0.379845,0.331733,0.373333,1.380142
2323,0.336542,0.379681,0.331733,0.373333,1.380652
2324,0.336541,0.379518,0.331733,0.373333,1.381140
2325,0.336539,0.379355,0.331733,0.373333,1.381633
2326,0.336535,0.379192,0.331733,0.373333,1.382380
2327,0.336530,0.379029,0.331733,0.373333,1.382920
2328,0.336523,0.378866,0.331733,0.373333,1.383495
2329,0.336516,0.378703,0.331733,0.373333,1.384031
2330,0.336506,0.378541,0.331733,0.373333,1.385426
2331,0.336496,0.378378,0.331733,0.373333,1.386048
2332,0.336484,0.378645,0.331733,0.373333,1.386581
2333,0.336470,0.378911,0.331733,0.373333,1.387089
2334,0.336456,0.379177,0.331733,0.373333,1.387911
2335,0.336440,0.379443,0.331733,0.373333,1.388447
2336,0.336422,0.379709,0.331733,0.373333,1.389075
2337,0.336404,0.379974,0.331733,0.373333,1.390012
2338,0.336384,0.380240,0.331733,0.373333,1.390900
2339,0.336363,0.380504,0.331733,0.373333,1.391799
2340,0.336340,0.380769,0.331733,0.373333,1.392320
2341,0.336317,0.381034,0.331733,0.373333,1.392767
2342,0.336292,0.381298,0.331733,0.373333,1.393228
2343,0.336266,0.381562,0.331733,0.373333,1.394159
2344,0.336238,0.381826,0.331733,0.373333,1.395159
2345,0.336210,0.382090,0.331733,0.373333,1.395582
2346,0.336180,0.382353,0.331733,0.373333,1.396027
2347,0.336149,0.382616,0.331733,0.373333,1.396441
2348,0.336117,0.382879,0.331733,0.373333,1.397140
2349,0.336084,0.383142,0.331733,0.373333,1.397553
2350,0.336050,0.383404,0.331733,0.373333,1.397971
2351,0.336082,0.383241,0.331733,0.373333,1.398684
2352,0.336114,0.383078,0.331733,0.373333,1.399111
2353,0.336143,0.382915,0.331733,0.373333,1.400693
2354,0.336172,0.382753,0.331733,0.373333,1.403678
2355,0.336198,0.382590,0.331733,0.373333,1.405478
2356,0.336223,0.382428,0.331733,0.373333,1.406688
2357,0.336247,0.382266,0.331733,0.373333,1.407124
2358,0.336269,0.382103,0.331733,0.373333,1.407573
2359,0.336290,0.381942,0.331733,0.373333,1.408033
2360,0.336309,0.381780,0.331733,0.373333,1.408462
2361,0.336326,0.381618,0.331733,0.373333,1.408860
2362,0.336343,0.381456,0.331733,0.373333,1.409305
2363,0.336357,0.381295,0.331733,0.373333,1.411539
2364,0.336370,0.381134,0.331733,0.373333,1.413301
2365,0.336382,0.380973,0.331733,0.373333,1.413765
2366,0.336392,0.380811,0.331733,0.373333,1.414198
