ITERATION,TNE ( Total Network Error ),TNS ( Total Network Success ),MNE ( Mobile Network Error ),MNS ( Mobile Network Success ),Time Elapsed (s)
196,0.495993,0.489796,0.481792,0.333333,0.163329
197,0.494386,0.492386,0.480235,0.333333,0.164768
198,0.492782,0.494949,0.478702,0.333333,0.166859
199,0.491180,0.497487,0.477183,0.333333,0.168981
200,0.489580,0.500000,0.475686,0.333333,0.172198
201,0.490167,0.497512,0.474450,0.333333,0.172765
202,0.490708,0.495050,0.473203,0.333333,0.173268
203,0.491205,0.492611,0.471946,0.333333,0.173840
204,0.491657,0.490196,0.470679,0.333333,0.174335
205,0.492068,0.487805,0.469401,0.333333,0.174861
206,0.492435,0.485437,0.468113,0.333333,0.175452
207,0.492761,0.483092,0.466813,0.333333,0.176027
208,0.493044,0.480769,0.465505,0.333333,0.177224
209,0.493289,0.478469,0.464184,0.333333,0.178604
210,0.493493,0.476190,0.462853,0.333333,0.179189
211,0.493657,0.473934,0.461513,0.333333,0.179755
212,0.493784,0.471698,0.460161,0.333333,0.180326
213,0.493873,0.469484,0.458798,0.333333,0.181031
214,0.493926,0.467290,0.457424,0.333333,0.182994
215,0.493941,0.465116,0.456040,0.333333,0.184037
216,0.493922,0.462963,0.454646,0.333333,0.184669
217,0.493867,0.460829,0.453241,0.333333,0.185495
218,0.493777,0.458716,0.451826,0.333333,0.186182
219,0.493654,0.456621,0.450401,0.333333,0.186763
220,0.493498,0.454545,0.448967,0.333333,0.187585
221,0.493310,0.452489,0.447523,0.333333,0.190168
222,0.493090,0.450450,0.446069,0.333333,0.195463
223,0.492840,0.448430,0.444606,0.333333,0.201779
224,0.492559,0.446429,0.443134,0.333333,0.209619
225,0.492248,0.444444,0.441653,0.333333,0.211151
226,0.491909,0.442478,0.440163,0.333333,0.214763
227,0.491542,0.440529,0.438665,0.333333,0.216690
228,0.491148,0.438596,0.437159,0.333333,0.217346
229,0.490727,0.436681,0.435646,0.333333,0.217859
230,0.490280,0.434783,0.434126,0.333333,0.218710
231,0.489807,0.432900,0.432600,0.333333,0.219289
232,0.489310,0.431034,0.431067,0.333333,0.219811
233,0.488790,0.429185,0.429527,0.333333,0.220291
234,0.488246,0.427350,0.427981,0.333333,0.221471
235,0.487680,0.425532,0.426429,0.333333,0.221990
236,0.487092,0.423729,0.424872,0.333333,0.222810
237,0.486483,0.421941,0.423310,0.333333,0.223518
238,0.485854,0.420168,0.421744,0.333333,0.223984
239,0.485205,0.418410,0.420175,0.333333,0.224484
240,0.484536,0.416667,0.418602,0.333333,0.224971
241,0.483850,0.414938,0.417027,0.333333,0.225458
242,0.483145,0.413223,0.415448,0.333333,0.225937
243,0.482424,0.411523,0.413867,0.333333,0.226428
244,0.481686,0.409836,0.412288,0.333333,0.226909
245,0.480932,0.408163,0.410705,0.333333,0.227373
246,0.480163,0.410569,0.409120,0.340000,0.228216
247,0.479379,0.412955,0.407536,0.346667,0.228794
248,0.478581,0.415323,0.405951,0.353333,0.232180
249,0.477769,0.417671,0.404370,0.360000,0.233289
250,0.476945,0.420000,0.402788,0.366667,0.233784
251,0.477107,0.418327,0.401541,0.366667,0.234292
252,0.477235,0.416667,0.400293,0.366667,0.234828
253,0.477331,0.415020,0.399045,0.366667,0.235492
254,0.477395,0.413386,0.397797,0.366667,0.236146
255,0.477427,0.411765,0.396550,0.366667,0.236659
256,0.477429,0.410156,0.395303,0.366667,0.237203
257,0.477400,0.408560,0.394060,0.366667,0.237736
258,0.477342,0.406977,0.392817,0.366667,0.238315
259,0.477255,0.405405,0.391576,0.366667,0.238838
260,0.477140,0.403846,0.390338,0.366667,0.239325
261,0.476997,0.402299,0.389104,0.366667,0.239824
262,0.476827,0.400763,0.387873,0.366667,0.240284
263,0.476631,0.399240,0.386645,0.366667,0.241398
264,0.476410,0.397727,0.385423,0.366667,0.241937
265,0.476163,0.396226,0.384206,0.366667,0.242439
266,0.475892,0.394737,0.382993,0.366667,0.242931
267,0.475597,0.393258,0.381786,0.366667,0.243434
268,0.475279,0.391791,0.380584,0.366667,0.243907
