ITERATION,TNE ( Total Network Error ),TNS ( Total Network Success ),MNE ( Mobile Network Error ),MNS ( Mobile Network Success ),Time Elapsed (s)
2637,0.417461,0.339401,0.327123,0.493333,5.012910
2638,0.417424,0.339651,0.327083,0.493333,5.014133
2639,0.417386,0.339901,0.327043,0.500000,5.015317
2640,0.417345,0.340152,0.327002,0.500000,5.016503
2641,0.417304,0.340401,0.326959,0.500000,5.018398
2642,0.417264,0.340651,0.326916,0.500000,5.022542
2643,0.417225,0.340900,0.326876,0.500000,5.023775
2644,0.417188,0.341150,0.326842,0.500000,5.025179
2645,0.417147,0.341399,0.326800,0.500000,5.026602
2646,0.417106,0.341648,0.326759,0.500000,5.027823
2647,0.417065,0.341896,0.326717,0.500000,5.029298
2648,0.417024,0.342145,0.326674,0.500000,5.030494
2649,0.416985,0.342393,0.326641,0.500000,5.031669
2650,0.416943,0.342642,0.326599,0.500000,5.032993
2651,0.416922,0.342512,0.326632,0.500000,5.034177
2652,0.416908,0.342383,0.326676,0.500000,5.036757
2653,0.416890,0.342254,0.326716,0.500000,5.039991
2654,0.416872,0.342125,0.326755,0.500000,5.043899
2655,0.416852,0.341996,0.326786,0.500000,5.045387
2656,0.416830,0.341867,0.326817,0.500000,5.046607
2657,0.416813,0.341739,0.326857,0.500000,5.047905
2658,0.416791,0.341610,0.326893,0.500000,5.049248
2659,0.416772,0.341482,0.326931,0.500000,5.050690
2660,0.416743,0.341353,0.326951,0.500000,5.053155
2661,0.416717,0.341225,0.326978,0.500000,5.054388
2662,0.416694,0.341097,0.327008,0.500000,5.057807
2663,0.416668,0.340969,0.327033,0.500000,5.059462
2664,0.416644,0.340841,0.327060,0.500000,5.060942
2665,0.416617,0.340713,0.327081,0.500000,5.064382
2666,0.416588,0.340585,0.327101,0.500000,5.067767
2667,0.416559,0.340457,0.327123,0.500000,5.069384
2668,0.416529,0.340330,0.327139,0.500000,5.070607
2669,0.416501,0.340202,0.327162,0.500000,5.073094
2670,0.416479,0.340075,0.327194,0.500000,5.074321
2671,0.416448,0.339948,0.327212,0.500000,5.075768
2672,0.416419,0.339820,0.327233,0.500000,5.077141
2673,0.416389,0.339693,0.327253,0.500000,5.078833
2674,0.416360,0.339566,0.327276,0.500000,5.080045
2675,0.416328,0.339439,0.327294,0.500000,5.081332
2676,0.416296,0.339312,0.327312,0.500000,5.083567
2677,0.416266,0.339186,0.327333,0.500000,5.085054
2678,0.416234,0.339059,0.327353,0.500000,5.086275
2679,0.416203,0.338932,0.327372,0.500000,5.087557
2680,0.416170,0.338806,0.327391,0.500000,5.090403
2681,0.416138,0.338680,0.327411,0.500000,5.095322
2682,0.416106,0.338926,0.327429,0.500000,5.098156
2683,0.416073,0.338800,0.327449,0.500000,5.099554
2684,0.416042,0.338674,0.327471,0.500000,5.101192
2685,0.416010,0.338547,0.327492,0.500000,5.102419
2686,0.415977,0.338794,0.327512,0.500000,5.103624
2687,0.415944,0.339040,0.327532,0.500000,5.105521
2688,0.415910,0.339286,0.327552,0.500000,5.107541
2689,0.415876,0.339160,0.327572,0.493333,5.109600
2690,0.415841,0.339405,0.327592,0.493333,5.110848
2691,0.415807,0.339651,0.327613,0.493333,5.112100
2692,0.415772,0.339896,0.327633,0.493333,5.114610
2693,0.415739,0.340141,0.327653,0.493333,5.115987
2694,0.415704,0.340386,0.327675,0.493333,5.117476
2695,0.415670,0.340631,0.327696,0.493333,5.118674
2696,0.415635,0.340875,0.327717,0.493333,5.119890
2697,0.415601,0.340749,0.327740,0.486667,5.121239
2698,0.415565,0.340993,0.327761,0.486667,5.122421
2699,0.415530,0.341237,0.327782,0.486667,5.123734
2700,0.415494,0.341481,0.327804,0.486667,5.125382
2701,0.415461,0.341355,0.327788,0.486667,5.126606
2702,0.415428,0.341599,0.327774,0.493333,5.127982
2703,0.415395,0.341842,0.327760,0.500000,5.133883
2704,0.415361,0.342086,0.327746,0.506667,5.135419
2705,0.415327,0.342329,0.327730,0.513333,5.136994
2706,0.415291,0.342572,0.327712,0.520000,5.138384
2707,0.415256,0.342815,0.327697,0.526667,5.139668
2708,0.415220,0.343058,0.327682,0.526667,5.141090
2709,0.415186,0.343300,0.327668,0.526667,5.142721
2710,0.415151,0.343542,0.327654,0.526667,5.145510
2711,0.415114,0.343785,0.327637,0.526667,5.150997
2712,0.415078,0.344027,0.327622,0.526667,5.152395
2713,0.415042,0.344268,0.327607,0.526667,5.153694
2714,0.415006,0.344510,0.327594,0.526667,5.154909
2715,0.414968,0.344751,0.327575,0.526667,5.156273
2716,0.414930,0.344993,0.327554,0.526667,5.161283
2717,0.414891,0.345234,0.327536,0.526667,5.162710
2718,0.414853,0.345475,0.327520,0.526667,5.164034
2719,0.414814,0.345715,0.327502,0.526667,5.165471
2720,0.414775,0.345956,0.327484,0.526667,5.166718
2721,0.414736,0.346196,0.327469,0.526667,5.168999
2722,0.414696,0.346436,0.327451,0.526667,5.171004
2723,0.414657,0.346676,0.327435,0.526667,5.172303
2724,0.414617,0.346916,0.327419,0.526667,5.173652
2725,0.414577,0.347156,0.327403,0.526667,5.175991
2726,0.414538,0.347395,0.327389,0.526667,5.177345
2727,0.414498,0.347635,0.327372,0.526667,5.178570
2728,0.414457,0.347874,0.327356,0.526667,5.179775
2729,0.414416,0.348113,0.327340,0.526667,5.181366
2730,0.414375,0.348352,0.327325,0.526667,5.184417
2731,0.414334,0.348590,0.327310,0.526667,5.189350
2732,0.414293,0.348829,0.327294,0.526667,5.190586
2733,0.414250,0.349067,0.327275,0.526667,5.192047
2734,0.414208,0.349305,0.327256,0.526667,5.193319
2735,0.414166,0.349543,0.327241,0.526667,5.194591
2736,0.414124,0.349781,0.327226,0.526667,5.196056
2737,0.414081,0.350018,0.327210,0.526667,5.197408
2738,0.414039,0.350256,0.327195,0.526667,5.198616
2739,0.413996,0.350493,0.327181,0.526667,5.199784
2740,0.413953,0.350730,0.327165,0.526667,5.201153
2741,0.413909,0.350967,0.327149,0.526667,5.202533
2742,0.413868,0.351204,0.327135,0.526667,5.203885
2743,0.413824,0.351440,0.327120,0.526667,5.208651
2744,0.413780,0.351676,0.327104,0.526667,5.210031
2745,0.413735,0.351913,0.327086,0.526667,5.211235
2746,0.413690,0.352149,0.327072,0.526667,5.212430
2747,0.413645,0.352384,0.327055,0.526667,5.213976
2748,0.413600,0.352620,0.327040,0.526667,5.215526
2749,0.413554,0.352856,0.327022,0.526667,5.216849
2750,0.413508,0.353091,0.327007,0.526667,5.218031
2751,0.413502,0.352963,0.327019,0.526667,5.219280
2752,0.413494,0.352834,0.327029,0.526667,5.220455
2753,0.413486,0.352706,0.327038,0.526667,5.225026
2754,0.413466,0.352578,0.327027,0.526667,5.229190
2755,0.413453,0.352450,0.327025,0.526667,5.230769
2756,0.413437,0.352322,0.327019,0.526667,5.232007
2757,0.413426,0.352194,0.327022,0.526667,5.233347
2758,0.413402,0.352067,0.327000,0.526667,5.234691
2759,0.413384,0.351939,0.326987,0.526667,5.236191
2760,0.413363,0.351812,0.326971,0.526667,5.238922
2761,0.413333,0.351684,0.326939,0.526667,5.242790
2762,0.413314,0.351557,0.326924,0.526667,5.244883
2763,0.413285,0.351430,0.326891,0.526667,5.246351
2764,0.413263,0.351302,0.326872,0.526667,5.247842
2765,0.413239,0.351175,0.326847,0.526667,5.249181
2766,0.413217,0.351048,0.326823,0.526667,5.250351
2767,0.413194,0.350922,0.326800,0.526667,5.251547
2768,0.413165,0.350795,0.326766,0.526667,5.253249
2769,0.413132,0.350668,0.326727,0.526667,5.254566
2770,0.413100,0.350542,0.326691,0.526667,5.255753
2771,0.413077,0.350415,0.326667,0.526667,5.257131
2772,0.413046,0.350289,0.326630,0.526667,5.258333
2773,0.413013,0.350162,0.326589,0.526667,5.262256
2774,0.412981,0.350036,0.326549,0.526667,5.264014
2775,0.412949,0.349910,0.326510,0.526667,5.265459
2776,0.412918,0.349784,0.326470,0.526667,5.266993
2777,0.412884,0.349658,0.326427,0.526667,5.269973
2778,0.412851,0.349532,0.326386,0.526667,5.271669
2779,0.412817,0.349406,0.326344,0.526667,5.273050
2780,0.412784,0.349640,0.326315,0.533333,5.274281
2781,0.412750,0.349874,0.326279,0.533333,5.275447
2782,0.412716,0.350108,0.326243,0.533333,5.278849
2783,0.412681,0.350341,0.326204,0.540000,5.280051
2784,0.412644,0.350575,0.326165,0.540000,5.281247
2785,0.412609,0.350449,0.326127,0.540000,5.282807
2786,0.412577,0.350323,0.326090,0.540000,5.284966
2787,0.412541,0.350556,0.326047,0.546667,5.288813
2788,0.412506,0.350789,0.326008,0.546667,5.290174
2789,0.412469,0.351022,0.325968,0.546667,5.291598
2790,0.412430,0.351254,0.325927,0.546667,5.292867
2791,0.412391,0.351487,0.325884,0.546667,5.294392
2792,0.412353,0.351719,0.325841,0.546667,5.296013
2793,0.412315,0.351951,0.325801,0.546667,5.299743
2794,0.412280,0.352183,0.325769,0.546667,5.301041
2795,0.412240,0.352415,0.325726,0.546667,5.302338
2796,0.412202,0.352647,0.325685,0.546667,5.303518
2797,0.412162,0.352878,0.325643,0.546667,5.305420
2798,0.412123,0.353109,0.325600,0.546667,5.306642
2799,0.412086,0.353340,0.325568,0.546667,5.307920
2800,0.412045,0.353571,0.325525,0.546667,5.315088
2801,0.412030,0.353445,0.325561,0.546667,5.316502
2802,0.412020,0.353319,0.325607,0.546667,5.317903
2803,0.412007,0.353193,0.325648,0.546667,5.319080
2804,0.411994,0.353067,0.325688,0.546667,5.320358
2805,0.411978,0.352941,0.325720,0.546667,5.321678
2806,0.411961,0.352815,0.325751,0.546667,5.322865
2807,0.411949,0.352690,0.325787,0.546667,5.324089
2808,0.411931,0.352564,0.325817,0.546667,5.325356
2809,0.411917,0.352439,0.325849,0.546667,5.326641
2810,0.411892,0.352313,0.325868,0.546667,5.327842
2811,0.411871,0.352188,0.325891,0.546667,5.329195
2812,0.411852,0.352063,0.325916,0.546667,5.331648
2813,0.411829,0.351937,0.325936,0.546667,5.333016
2814,0.411810,0.351812,0.325959,0.546667,5.339180
2815,0.411787,0.351687,0.325978,0.546667,5.340684
2816,0.411762,0.351562,0.325996,0.546667,5.342197
2817,0.411738,0.351438,0.326015,0.546667,5.343421
2818,0.411712,0.351313,0.326033,0.546667,5.345012
2819,0.411688,0.351188,0.326054,0.546667,5.346232
2820,0.411671,0.351064,0.326083,0.546667,5.347533
2821,0.411644,0.350939,0.326101,0.546667,5.348854
2822,0.411619,0.350815,0.326119,0.546667,5.350473
2823,0.411593,0.350691,0.326139,0.546667,5.352856
2824,0.411569,0.350567,0.326159,0.546667,5.354472
2825,0.411541,0.350442,0.326177,0.546667,5.355852
2826,0.411514,0.350318,0.326195,0.546667,5.357683
2827,0.411488,0.350195,0.326215,0.546667,5.359435
2828,0.411461,0.350071,0.326233,0.546667,5.362029
2829,0.411433,0.349947,0.326252,0.546667,5.363300
2830,0.411405,0.349823,0.326270,0.546667,5.364676
2831,0.411377,0.349700,0.326290,0.546667,5.365993
2832,0.411350,0.349929,0.326309,0.546667,5.367199
2833,0.411322,0.349806,0.326328,0.546667,5.368634
2834,0.411294,0.349682,0.326348,0.546667,5.369935
2835,0.411267,0.349559,0.326368,0.546667,5.374011
2836,0.411238,0.349788,0.326389,0.546667,5.375813
2837,0.411210,0.350018,0.326409,0.546667,5.379486
2838,0.411181,0.349894,0.326428,0.540000,5.381102
2839,0.411151,0.349771,0.326447,0.540000,5.382306
2840,0.411121,0.350000,0.326467,0.540000,5.383532
2841,0.411091,0.350229,0.326488,0.540000,5.384899
2842,0.411061,0.350457,0.326508,0.540000,5.386135
2843,0.411032,0.350334,0.326528,0.533333,5.388654
2844,0.411002,0.350563,0.326550,0.533333,5.390061
2845,0.410973,0.350791,0.326571,0.533333,5.394467
2846,0.410942,0.351019,0.326592,0.533333,5.396055
2847,0.410913,0.350896,0.326613,0.533333,5.397544
2848,0.410881,0.351124,0.326633,0.533333,5.398787
2849,0.410851,0.351351,0.326654,0.533333,5.401413
2850,0.410820,0.351579,0.326675,0.533333,5.404940
2851,0.410789,0.351806,0.326655,0.540000,5.406279
2852,0.410758,0.352034,0.326638,0.540000,5.408295
2853,0.410727,0.352261,0.326619,0.540000,5.411292
2854,0.410696,0.352488,0.326601,0.540000,5.412772
2855,0.410664,0.352715,0.326581,0.540000,5.413963
2856,0.410630,0.352941,0.326560,0.540000,5.415223
2857,0.410598,0.353168,0.326541,0.540000,5.416442
2858,0.410565,0.353394,0.326521,0.540000,5.417786
2859,0.410533,0.353620,0.326504,0.540000,5.419002
2860,0.410501,0.353846,0.326485,0.540000,5.420254
2861,0.410466,0.354072,0.326465,0.540000,5.421457
2862,0.410432,0.354298,0.326445,0.540000,5.422641
2863,0.410399,0.354523,0.326428,0.540000,5.425100
2864,0.410366,0.354749,0.326410,0.540000,5.426913
2865,0.410330,0.354974,0.326388,0.540000,5.429022
2866,0.410295,0.355199,0.326364,0.540000,5.431493
2867,0.410259,0.355424,0.326343,0.540000,5.433215
2868,0.410223,0.355649,0.326323,0.540000,5.434876
2869,0.410186,0.355873,0.326301,0.540000,5.436112
2870,0.410150,0.356098,0.326280,0.540000,5.437547
2871,0.410113,0.356322,0.326261,0.540000,5.438764
2872,0.410076,0.356546,0.326240,0.540000,5.440048
2873,0.410040,0.356770,0.326220,0.540000,5.441554
2874,0.410003,0.356994,0.326200,0.540000,5.442965
2875,0.409965,0.357217,0.326180,0.540000,5.444274
2876,0.409929,0.357441,0.326162,0.540000,5.446917
2877,0.409891,0.357664,0.326142,0.540000,5.448147
2878,0.409853,0.357887,0.326122,0.540000,5.449464
2879,0.409815,0.358110,0.326102,0.540000,5.450714
2880,0.409777,0.358333,0.326083,0.540000,5.451911
2881,0.409739,0.358556,0.326064,0.540000,5.453829
2882,0.409700,0.358779,0.326044,0.540000,5.456097
2883,0.409660,0.359001,0.326023,0.540000,5.457415
2884,0.409620,0.359223,0.326001,0.540000,5.458969
2885,0.409582,0.359445,0.325982,0.540000,5.460164
2886,0.409542,0.359667,0.325963,0.540000,5.463287
2887,0.409502,0.359889,0.325943,0.540000,5.465219
2888,0.409462,0.360111,0.325925,0.540000,5.466499
2889,0.409423,0.360332,0.325906,0.540000,5.467766
2890,0.409382,0.360554,0.325887,0.540000,5.471781
2891,0.409340,0.360775,0.325867,0.540000,5.475301
2892,0.409303,0.360996,0.325848,0.540000,5.476878
2893,0.409262,0.361217,0.325830,0.540000,5.486155
2894,0.409220,0.361437,0.325810,0.540000,5.489018
2895,0.409178,0.361658,0.325790,0.540000,5.493243
2896,0.409137,0.361878,0.325771,0.540000,5.497319
2897,0.409094,0.362099,0.325751,0.540000,5.499980
2898,0.409052,0.362319,0.325732,0.540000,5.503056
2899,0.409009,0.362539,0.325712,0.540000,5.504424
2900,0.408966,0.362759,0.325693,0.540000,5.506469
2901,0.408962,0.362634,0.325715,0.540000,5.507886
2902,0.408958,0.362509,0.325733,0.540000,5.509322
2903,0.408953,0.362384,0.325752,0.540000,5.510646
2904,0.408935,0.362259,0.325747,0.540000,5.513614
2905,0.408924,0.362134,0.325753,0.540000,5.517869
2906,0.408911,0.362010,0.325754,0.540000,5.519066
2907,0.408903,0.361885,0.325765,0.540000,5.520307
2908,0.408880,0.361761,0.325747,0.540000,5.521511
2909,0.408865,0.361636,0.325740,0.540000,5.522707
2910,0.408845,0.361512,0.325729,0.540000,5.524036
2911,0.408817,0.361388,0.325700,0.540000,5.525856
2912,0.408800,0.361264,0.325689,0.540000,5.527054
2913,0.408773,0.361140,0.325659,0.540000,5.528240
2914,0.408753,0.361016,0.325644,0.540000,5.532869
2915,0.408731,0.360892,0.325622,0.540000,5.534449
2916,0.408710,0.360768,0.325601,0.540000,5.535763
2917,0.408688,0.360644,0.325581,0.540000,5.539130
2918,0.408661,0.360521,0.325548,0.540000,5.541127
2919,0.408629,0.360397,0.325511,0.540000,5.542738
2920,0.408599,0.360274,0.325475,0.540000,5.544304
2921,0.408577,0.360151,0.325453,0.540000,5.545640
2922,0.408548,0.360027,0.325417,0.540000,5.549120
2923,0.408516,0.359904,0.325377,0.540000,5.550515
2924,0.408485,0.359781,0.325337,0.540000,5.552171
2925,0.408454,0.359658,0.325298,0.540000,5.555641
2926,0.408424,0.359535,0.325258,0.540000,5.559648
2927,0.408391,0.359754,0.325215,0.546667,5.561377
2928,0.408360,0.359631,0.325173,0.546667,5.562779
2929,0.408326,0.359850,0.325132,0.553333,5.564072
2930,0.408296,0.360068,0.325103,0.553333,5.565385
2931,0.408263,0.360287,0.325066,0.553333,5.566565
2932,0.408230,0.360505,0.325030,0.553333,5.567785
2933,0.408196,0.360723,0.324991,0.553333,5.569269
2934,0.408161,0.360941,0.324952,0.553333,5.570571
2935,0.408127,0.361158,0.324914,0.560000,5.571764
2936,0.408096,0.361035,0.324877,0.560000,5.573131
2937,0.408061,0.361253,0.324833,0.560000,5.575131
2938,0.408027,0.361470,0.324788,0.560000,5.577799
2939,0.407992,0.361688,0.324747,0.560000,5.580548
2940,0.407955,0.361905,0.324704,0.560000,5.584103
2941,0.407916,0.362122,0.324660,0.560000,5.585612
2942,0.407879,0.362339,0.324615,0.560000,5.586812
2943,0.407843,0.362555,0.324573,0.560000,5.588007
2944,0.407810,0.362772,0.324539,0.560000,5.589886
2945,0.407771,0.362988,0.324495,0.560000,5.591599
2946,0.407734,0.363204,0.324452,0.560000,5.593010
2947,0.407696,0.363420,0.324408,0.560000,5.594282
2948,0.407657,0.363636,0.324362,0.560000,5.597846
2949,0.407622,0.363852,0.324329,0.560000,5.599091
2950,0.407583,0.364068,0.324285,0.560000,5.600541
2951,0.407572,0.363944,0.324325,0.560000,5.602042
2952,0.407567,0.363821,0.324376,0.560000,5.603482
2953,0.407558,0.363698,0.324422,0.560000,5.604763
2954,0.407550,0.363575,0.324465,0.560000,5.605982
2955,0.407538,0.363452,0.324501,0.560000,5.607304
2956,0.407525,0.363329,0.324536,0.560000,5.608511
2957,0.407516,0.363206,0.324575,0.560000,5.610921
2958,0.407503,0.363083,0.324607,0.560000,5.614951
2959,0.407492,0.362960,0.324642,0.560000,5.616376
2960,0.407472,0.362838,0.324662,0.560000,5.617961
2961,0.407454,0.362715,0.324686,0.560000,5.619220
2962,0.407439,0.362593,0.324713,0.560000,5.621188
2963,0.407420,0.362470,0.324735,0.560000,5.625373
2964,0.407405,0.362348,0.324759,0.560000,5.626799
2965,0.407385,0.362226,0.324779,0.560000,5.629404
2966,0.407364,0.362104,0.324797,0.560000,5.630761
2967,0.407344,0.361982,0.324817,0.560000,5.631967
2968,0.407322,0.361860,0.324835,0.560000,5.633324
2969,0.407301,0.361738,0.324857,0.560000,5.634726
2970,0.407288,0.361616,0.324885,0.560000,5.636028
2971,0.407265,0.361494,0.324903,0.560000,5.637225
2972,0.407244,0.361373,0.324922,0.560000,5.638436
2973,0.407221,0.361251,0.324942,0.560000,5.639998
2974,0.407201,0.361130,0.324962,0.560000,5.644697
2975,0.407177,0.361008,0.324980,0.560000,5.653289
2976,0.407153,0.360887,0.324998,0.560000,5.654948
2977,0.407131,0.360766,0.325017,0.560000,5.656200
2978,0.407107,0.360645,0.325035,0.560000,5.657614
2979,0.407084,0.360524,0.325053,0.560000,5.658814
2980,0.407059,0.360403,0.325072,0.560000,5.660328
2981,0.407035,0.360282,0.325091,0.560000,5.663130
2982,0.407012,0.360496,0.325110,0.560000,5.664955
2983,0.406987,0.360375,0.325128,0.560000,5.666585
2984,0.406964,0.360255,0.325148,0.560000,5.668558
2985,0.406941,0.360134,0.325167,0.560000,5.670001
2986,0.406916,0.360013,0.325187,0.553333,5.672201
2987,0.406891,0.360228,0.325206,0.553333,5.673470
2988,0.406865,0.360107,0.325224,0.553333,5.674686
2989,0.406840,0.359987,0.325243,0.553333,5.675858
2990,0.406814,0.359866,0.325262,0.546667,5.677785
2991,0.406788,0.360080,0.325282,0.546667,5.678997
2992,0.406762,0.359960,0.325301,0.540000,5.680639
2993,0.406736,0.359840,0.325321,0.540000,5.682133
2994,0.406710,0.360053,0.325341,0.540000,5.683457
2995,0.406685,0.360267,0.325361,0.540000,5.684914
2996,0.406658,0.360147,0.325381,0.533333,5.689313
2997,0.406633,0.360027,0.325402,0.533333,5.692311
2998,0.406606,0.359907,0.325422,0.526667,5.693929
2999,0.406579,0.360120,0.325442,0.526667,5.695235
3000,0.406552,0.360000,0.325462,0.520000,5.696514
3001,0.406523,0.360213,0.325439,0.520000,5.697773
3002,0.406494,0.360426,0.325419,0.520000,5.699005
3003,0.406465,0.360639,0.325397,0.520000,5.700209
3004,0.406436,0.360852,0.325376,0.520000,5.701397
3005,0.406405,0.361065,0.325354,0.520000,5.705356
3006,0.406374,0.361277,0.325329,0.520000,5.707357
3007,0.406343,0.361490,0.325307,0.520000,5.708848
3008,0.406312,0.361702,0.325284,0.520000,5.710082
3009,0.406283,0.361914,0.325264,0.520000,5.711293
3010,0.406252,0.362126,0.325243,0.520000,5.715501
3011,0.406219,0.362338,0.325219,0.520000,5.718288
3012,0.406188,0.362550,0.325197,0.520000,5.720561
3013,0.406156,0.362761,0.325176,0.520000,5.722345
3014,0.406125,0.362973,0.325155,0.520000,5.723574
3015,0.406091,0.363184,0.325130,0.520000,5.725037
3016,0.406058,0.363395,0.325104,0.520000,5.726234
3017,0.406024,0.363606,0.325080,0.520000,5.727417
3018,0.405990,0.363817,0.325057,0.520000,5.729024
3019,0.405955,0.364028,0.325032,0.520000,5.730325
3020,0.405921,0.364238,0.325008,0.520000,5.731577
3021,0.405887,0.364449,0.324985,0.520000,5.733031
3022,0.405852,0.364659,0.324961,0.520000,5.735054
3023,0.405817,0.364869,0.324939,0.520000,5.736392
3024,0.405782,0.365079,0.324916,0.520000,5.740075
3025,0.405747,0.365289,0.324893,0.520000,5.744874
3026,0.405713,0.365499,0.324871,0.520000,5.746792
3027,0.405677,0.365709,0.324848,0.520000,5.748281
3028,0.405641,0.365918,0.324825,0.520000,5.749689
3029,0.405605,0.366127,0.324803,0.520000,5.751995
3030,0.405569,0.366337,0.324781,0.520000,5.753396
3031,0.405533,0.366546,0.324759,0.520000,5.755151
3032,0.405496,0.366755,0.324736,0.520000,5.757097
3033,0.405459,0.366963,0.324711,0.520000,5.759689
3034,0.405421,0.367172,0.324686,0.520000,5.761788
3035,0.405385,0.367381,0.324665,0.520000,5.763333
3036,0.405347,0.367589,0.324643,0.520000,5.765658
3037,0.405309,0.367797,0.324620,0.520000,5.767055
3038,0.405272,0.368005,0.324599,0.520000,5.768277
3039,0.405235,0.368213,0.324577,0.520000,5.769584
3040,0.405196,0.368421,0.324555,0.520000,5.770791
3041,0.405157,0.368629,0.324532,0.520000,5.771952
3042,0.405122,0.368836,0.324511,0.520000,5.773303
3043,0.405083,0.369044,0.324489,0.520000,5.774503
3044,0.405044,0.369251,0.324467,0.520000,5.775709
3045,0.405004,0.369458,0.324444,0.520000,5.777352
3046,0.404965,0.369665,0.324422,0.520000,5.782515
3047,0.404925,0.369872,0.324399,0.520000,5.785534
3048,0.404885,0.370079,0.324378,0.520000,5.787051
3049,0.404844,0.370285,0.324354,0.520000,5.788249
3050,0.404804,0.370492,0.324332,0.520000,5.789596
3051,0.404803,0.370370,0.324362,0.520000,5.790819
3052,0.404802,0.370249,0.324387,0.520000,5.792035
3053,0.404799,0.370128,0.324413,0.520000,5.793351
3054,0.404784,0.370007,0.324414,0.520000,5.800288
3055,0.404775,0.369885,0.324426,0.520000,5.803332
3056,0.404764,0.369764,0.324433,0.520000,5.804591
3057,0.404759,0.369643,0.324449,0.520000,5.805932
3058,0.404738,0.369523,0.324434,0.520000,5.807110
3059,0.404725,0.369402,0.324432,0.520000,5.808308
3060,0.404707,0.369281,0.324424,0.520000,5.809902
3061,0.404680,0.369160,0.324396,0.520000,5.811121
3062,0.404665,0.369040,0.324389,0.520000,5.812368
3063,0.404639,0.368919,0.324359,0.520000,5.813782
3064,0.404621,0.368799,0.324345,0.520000,5.815130
3065,0.404600,0.368679,0.324324,0.520000,5.816335
3066,0.404581,0.368558,0.324304,0.520000,5.818446
3067,0.404560,0.368438,0.324284,0.520000,5.824369
3068,0.404534,0.368318,0.324251,0.520000,5.826486
3069,0.404503,0.368198,0.324213,0.520000,5.827685
3070,0.404474,0.368078,0.324176,0.520000,5.829091
3071,0.404453,0.367958,0.324154,0.520000,5.830301
3072,0.404425,0.367839,0.324116,0.520000,5.832132
3073,0.404394,0.368044,0.324075,0.526667,5.840195
3074,0.404364,0.367925,0.324034,0.526667,5.842160
3075,0.404334,0.367805,0.323992,0.526667,5.844325
3076,0.404304,0.367685,0.323951,0.526667,5.845661
3077,0.404273,0.367891,0.323905,0.526667,5.846895
3078,0.404242,0.368096,0.323862,0.533333,5.848068
3079,0.404209,0.368301,0.323819,0.533333,5.849282
3080,0.404180,0.368506,0.323790,0.533333,5.850672
3081,0.404148,0.368711,0.323752,0.533333,5.852534
3082,0.404117,0.368916,0.323715,0.533333,5.853969
3083,0.404084,0.369121,0.323674,0.533333,5.856994
3084,0.404050,0.369326,0.323634,0.533333,5.858965
3085,0.404017,0.369530,0.323596,0.533333,5.860170
3086,0.403987,0.369410,0.323556,0.533333,5.861384
3087,0.403953,0.369615,0.323510,0.533333,5.863813
3088,0.403920,0.369819,0.323464,0.533333,5.866453
3089,0.403885,0.370023,0.323421,0.533333,5.868776
3090,0.403849,0.370227,0.323377,0.533333,5.870076
3091,0.403812,0.370430,0.323331,0.533333,5.873628
3092,0.403776,0.370634,0.323285,0.533333,5.875164
3093,0.403740,0.370837,0.323242,0.533333,5.876394
3094,0.403708,0.371041,0.323207,0.533333,5.877716
3095,0.403670,0.371244,0.323162,0.533333,5.880868
3096,0.403634,0.371447,0.323117,0.533333,5.884053
3097,0.403597,0.371650,0.323071,0.533333,5.885967
3098,0.403559,0.371853,0.323024,0.533333,5.887594
3099,0.403526,0.372056,0.322990,0.533333,5.888988
3100,0.403488,0.372258,0.322944,0.533333,5.890217
3101,0.403480,0.372138,0.322989,0.533333,5.892229
3102,0.403480,0.372018,0.323044,0.533333,5.895489
3103,0.403475,0.371898,0.323095,0.533333,5.896921
3104,0.403471,0.371778,0.323143,0.533333,5.898510
3105,0.403463,0.371659,0.323182,0.533333,5.899717
3106,0.403453,0.371539,0.323222,0.533333,5.901120
3107,0.403449,0.371419,0.323263,0.533333,5.902402
3108,0.403439,0.371300,0.323299,0.533333,5.903598
3109,0.403432,0.371180,0.323336,0.533333,5.907234
3110,0.403415,0.371061,0.323358,0.533333,5.908971
3111,0.403400,0.370942,0.323384,0.533333,5.910328
3112,0.403389,0.370823,0.323412,0.533333,5.912201
3113,0.403374,0.370704,0.323436,0.533333,5.913550
3114,0.403361,0.370584,0.323461,0.533333,5.914786
3115,0.403345,0.370465,0.323481,0.533333,5.915958
3116,0.403327,0.370347,0.323499,0.533333,5.917173
3117,0.403310,0.370228,0.323520,0.533333,5.918464
3118,0.403291,0.370109,0.323536,0.533333,5.919714
3119,0.403274,0.369990,0.323558,0.533333,5.921145
3120,0.403263,0.369872,0.323586,0.533333,5.922432
3121,0.403244,0.369753,0.323603,0.533333,5.923800
3122,0.403226,0.369635,0.323621,0.533333,5.926188
3123,0.403207,0.369516,0.323641,0.533333,5.927437
3124,0.403189,0.369398,0.323660,0.533333,5.932133
3125,0.403169,0.369280,0.323676,0.533333,5.933907
3126,0.403148,0.369162,0.323694,0.533333,5.935204
3127,0.403129,0.369044,0.323712,0.533333,5.937688
3128,0.403109,0.368926,0.323729,0.533333,5.938896
3129,0.403089,0.368808,0.323746,0.533333,5.940418
3130,0.403068,0.368690,0.323764,0.533333,5.941849
3131,0.403047,0.368572,0.323782,0.533333,5.943159
3132,0.403026,0.368455,0.323798,0.526667,5.944424
3133,0.403005,0.368337,0.323815,0.526667,5.946575
