ITERATION,TNE ( Total Network Error ),TNS ( Total Network Success ),MNE ( Mobile Network Error ),MNS ( Mobile Network Success ),Time Elapsed (s)
480,0.373612,0.389583,0.327891,0.413333,0.153670
481,0.373453,0.390852,0.327935,0.413333,0.153911
482,0.373285,0.392116,0.327980,0.413333,0.154151
483,0.373108,0.393375,0.328025,0.413333,0.154387
484,0.372922,0.394628,0.328071,0.413333,0.154625
485,0.372729,0.395876,0.328117,0.413333,0.154863
486,0.372527,0.397119,0.328162,0.413333,0.155097
487,0.372317,0.398357,0.328209,0.413333,0.155352
488,0.372099,0.399590,0.328255,0.413333,0.155817
489,0.371874,0.400818,0.328300,0.413333,0.156184
490,0.371640,0.402041,0.328346,0.413333,0.156429
491,0.371399,0.403259,0.328392,0.413333,0.156695
492,0.371152,0.404472,0.328437,0.413333,0.156939
493,0.370898,0.405680,0.328482,0.413333,0.157177
494,0.370634,0.406883,0.328527,0.413333,0.157416
495,0.370363,0.408081,0.328573,0.413333,0.158996
496,0.370087,0.409274,0.328616,0.413333,0.160075
497,0.369804,0.410463,0.328660,0.413333,0.160327
498,0.369516,0.411647,0.328703,0.413333,0.160589
499,0.369220,0.412826,0.328745,0.413333,0.160831
500,0.368919,0.414000,0.328787,0.413333,0.161083
501,0.369089,0.413174,0.328774,0.413333,0.161317
502,0.369246,0.412351,0.328764,0.413333,0.161554
503,0.369391,0.411531,0.328757,0.413333,0.163631
504,0.369524,0.410714,0.328753,0.413333,0.164533
