ITERATION,TNE ( Total Network Error ),TNS ( Total Network Success ),MNE ( Mobile Network Error ),MNS ( Mobile Network Success ),Time Elapsed (s)
266,0.137457,0.473684,0.135996,0.500000,0.075452
267,0.137387,0.475655,0.136005,0.500000,0.076238
268,0.137459,0.473881,0.136015,0.500000,0.076429
269,0.137391,0.475836,0.136001,0.500000,0.076627
270,0.137435,0.474074,0.135978,0.500000,0.076812
271,0.137367,0.476015,0.135987,0.500000,0.076998
272,0.137438,0.474265,0.135997,0.500000,0.077194
273,0.137371,0.476190,0.135983,0.500000,0.077572
274,0.137413,0.474453,0.135960,0.500000,0.080280
275,0.137346,0.476364,0.135969,0.500000,0.080573
276,0.137417,0.474638,0.135978,0.500000,0.081493
277,0.137350,0.476534,0.135965,0.500000,0.081834
278,0.137392,0.474820,0.135942,0.500000,0.082087
279,0.137326,0.476703,0.135951,0.500000,0.082332
280,0.137396,0.475000,0.135960,0.500000,0.082580
281,0.137330,0.476868,0.135947,0.500000,0.082832
282,0.137371,0.475177,0.135924,0.500000,0.083043
283,0.137307,0.477032,0.135933,0.500000,0.083257
284,0.137375,0.475352,0.135943,0.500000,0.083466
285,0.137311,0.477193,0.135929,0.500000,0.083704
286,0.137351,0.475524,0.135906,0.500000,0.083916
287,0.137287,0.477352,0.135915,0.500000,0.084103
288,0.137355,0.475694,0.135925,0.500000,0.084289
289,0.137291,0.477509,0.135911,0.500000,0.084473
290,0.137331,0.475862,0.135888,0.500000,0.084663
291,0.137268,0.477663,0.135897,0.500000,0.084852
292,0.137335,0.476027,0.135907,0.500000,0.085043
293,0.137272,0.477816,0.135894,0.500000,0.085270
294,0.137311,0.476190,0.135871,0.500000,0.085460
295,0.137249,0.477966,0.135880,0.500000,0.085652
296,0.137316,0.476351,0.135890,0.500000,0.085836
297,0.137253,0.478114,0.135876,0.500000,0.086026
298,0.137291,0.476510,0.135853,0.500000,0.086215
299,0.137231,0.478261,0.135862,0.500000,0.086401
300,0.137297,0.476667,0.135872,0.500000,0.086587
301,0.137235,0.478405,0.135859,0.500000,0.086772
302,0.137272,0.476821,0.135836,0.500000,0.086959
303,0.137213,0.478548,0.135845,0.500000,0.087174
