ITERATION,TNE ( Total Network Error ),TNS ( Total Network Success ),MNE ( Mobile Network Error ),MNS ( Mobile Network Success ),Time Elapsed (s)
190,0.141277,0.100000,0.137458,0.000000,0.105975
191,0.141271,0.099476,0.137444,0.000000,0.106349
192,0.141244,0.098958,0.137440,0.000000,0.106636
193,0.141220,0.098446,0.137428,0.000000,0.106942
194,0.141197,0.097938,0.137426,0.000000,0.107299
195,0.141192,0.097436,0.137412,0.000000,0.107579
196,0.141166,0.096939,0.137407,0.000000,0.107862
197,0.141143,0.096447,0.137396,0.000000,0.108161
198,0.141120,0.095960,0.137394,0.000000,0.109250
199,0.141116,0.095477,0.137380,0.000000,0.109563
200,0.141090,0.095000,0.137375,0.000000,0.109843
201,0.141067,0.094527,0.137364,0.000000,0.110853
202,0.141046,0.094059,0.137362,0.000000,0.111123
203,0.141041,0.093596,0.137347,0.000000,0.111622
204,0.141016,0.093137,0.137343,0.000000,0.111887
205,0.140994,0.092683,0.137332,0.000000,0.112252
206,0.140974,0.092233,0.137330,0.000000,0.113606
207,0.140969,0.091787,0.137315,0.000000,0.113965
208,0.140945,0.091346,0.137311,0.000000,0.114759
209,0.140924,0.090909,0.137300,0.000000,0.115062
210,0.140904,0.090476,0.137298,0.000000,0.115353
211,0.140899,0.090047,0.137284,0.000000,0.115701
212,0.140876,0.089623,0.137279,0.000000,0.116002
213,0.140855,0.089202,0.137268,0.000000,0.116302
214,0.140836,0.088785,0.137266,0.000000,0.116596
215,0.140832,0.088372,0.137252,0.000000,0.117031
216,0.140809,0.087963,0.137247,0.000000,0.117342
217,0.140788,0.087558,0.137236,0.000000,0.117641
218,0.140770,0.087156,0.137234,0.000000,0.118018
219,0.140766,0.086758,0.137220,0.000000,0.118317
220,0.140743,0.086364,0.137216,0.000000,0.118624
221,0.140723,0.085973,0.137205,0.000000,0.118934
222,0.140706,0.085586,0.137203,0.000000,0.120078
223,0.140701,0.085202,0.137189,0.000000,0.120501
224,0.140680,0.084821,0.137184,0.000000,0.120762
225,0.140660,0.084444,0.137173,0.000000,0.121025
226,0.140643,0.084071,0.137171,0.000000,0.121296
227,0.140639,0.083700,0.137157,0.000000,0.121568
228,0.140618,0.083333,0.137153,0.000000,0.121856
229,0.140599,0.082969,0.137142,0.000000,0.122362
230,0.140582,0.082609,0.137140,0.000000,0.122655
