ITERATION,TNE ( Total Network Error ),TNS ( Total Network Success ),MNE ( Mobile Network Error ),MNS ( Mobile Network Success ),Time Elapsed (s)
173,0.140486,0.289017,0.137263,0.250000,0.022511
174,0.140565,0.287356,0.137229,0.250000,0.022699
175,0.140452,0.291429,0.137245,0.250000,0.022818
176,0.140495,0.289773,0.137226,0.250000,0.022938
177,0.140412,0.288136,0.137220,0.250000,0.023060
178,0.140489,0.286517,0.137185,0.250000,0.023183
179,0.140379,0.290503,0.137202,0.250000,0.023308
180,0.140421,0.288889,0.137183,0.250000,0.023424
181,0.140340,0.287293,0.137177,0.250000,0.023540
182,0.140416,0.285714,0.137142,0.250000,0.023690
183,0.140309,0.289617,0.137158,0.250000,0.023817
184,0.140350,0.288043,0.137139,0.250000,0.023941
185,0.140271,0.286486,0.137134,0.250000,0.024099
186,0.140344,0.284946,0.137099,0.250000,0.024222
187,0.140240,0.288770,0.137115,0.250000,0.024341
188,0.140281,0.287234,0.137096,0.250000,0.024466
189,0.140204,0.285714,0.137091,0.250000,0.024585
190,0.140275,0.284211,0.137057,0.250000,0.024708
191,0.140174,0.287958,0.137073,0.250000,0.024940
192,0.140213,0.286458,0.137054,0.250000,0.025141
193,0.140138,0.284974,0.137049,0.250000,0.025260
194,0.140208,0.283505,0.137014,0.250000,0.025369
195,0.140110,0.287179,0.137030,0.250000,0.025481
196,0.140148,0.285714,0.137011,0.250000,0.025598
197,0.140075,0.284264,0.137006,0.250000,0.025719
198,0.140142,0.282828,0.136972,0.250000,0.025842
199,0.140047,0.286432,0.136987,0.250000,0.025958
200,0.140084,0.285000,0.136968,0.250000,0.026072
201,0.140013,0.283582,0.136964,0.250000,0.026186
202,0.140079,0.282178,0.136929,0.250000,0.026307
203,0.139986,0.285714,0.136945,0.250000,0.026423
204,0.140022,0.284314,0.136926,0.250000,0.026534
205,0.139953,0.282927,0.136921,0.250000,0.026666
206,0.140017,0.281553,0.136887,0.250000,0.026790
207,0.139926,0.285024,0.136903,0.250000,0.026906
208,0.139962,0.283654,0.136884,0.250000,0.027069
209,0.139894,0.282297,0.136879,0.250000,0.027183
210,0.139956,0.280952,0.136845,0.250000,0.027295
211,0.139868,0.284360,0.136860,0.250000,0.027409
212,0.139903,0.283019,0.136841,0.250000,0.027525
213,0.139836,0.281690,0.136837,0.250000,0.027637
214,0.139897,0.280374,0.136803,0.250000,0.027748
215,0.139811,0.283721,0.136818,0.250000,0.027862
216,0.139846,0.282407,0.136799,0.250000,0.027978
217,0.139780,0.281106,0.136796,0.250000,0.028094
218,0.139840,0.279817,0.136761,0.250000,0.028212
219,0.139756,0.283105,0.136776,0.250000,0.028324
220,0.139790,0.281818,0.136758,0.250000,0.028434
221,0.139726,0.280543,0.136754,0.250000,0.028548
222,0.139784,0.279279,0.136719,0.250000,0.028665
223,0.139702,0.282511,0.136735,0.250000,0.028776
224,0.139735,0.281250,0.136716,0.250000,0.028891
225,0.139672,0.280000,0.136712,0.250000,0.029034
226,0.139729,0.278761,0.136678,0.250000,0.029175
227,0.139649,0.281938,0.136693,0.250000,0.029302
228,0.139681,0.280702,0.136674,0.250000,0.029411
229,0.139620,0.279476,0.136671,0.250000,0.029516
230,0.139675,0.278261,0.136636,0.250000,0.029623
231,0.139597,0.281385,0.136652,0.250000,0.029807
232,0.139628,0.280172,0.136633,0.250000,0.029943
233,0.139568,0.278970,0.136630,0.250000,0.030076
234,0.139622,0.277778,0.136595,0.250000,0.030219
